EA_ID,Rtn_Type,Site_Name,Parameter,Unit,CAS,Site_Name,Mon_Point,Smpl_By,Mon_Date,Value,Smpl_Ref,Comments
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG006GM,Enitial,16-09-2015T11:02:00,20.2,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG006GM,Enitial,16-09-2015T11:02:00,-0.17,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG007GM,Enitial,16-09-2015T11:00:00,986,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG007GM,Enitial,16-09-2015T11:00:00,0.6,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG007GM,Enitial,16-09-2015T11:00:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG007GM,Enitial,16-09-2015T11:00:00,20,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG007GM,Enitial,16-09-2015T11:00:00,-81.65,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG008GM,Enitial,16-09-2015T10:59:00,986,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG008GM,Enitial,16-09-2015T10:59:00,0.1,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG008GM,Enitial,16-09-2015T10:59:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG008GM,Enitial,16-09-2015T10:59:00,20.3,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG008GM,Enitial,16-09-2015T10:59:00,-0.03,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG009GM,Enitial,16-09-2015T10:57:00,0.0001,,Unable to access sample point
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG010GM,Enitial,16-09-2015T10:54:00,987,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG010GM,Enitial,16-09-2015T10:54:00,0.5,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG010GM,Enitial,16-09-2015T10:54:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG010GM,Enitial,16-09-2015T10:54:00,20.2,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG010GM,Enitial,16-09-2015T10:54:00,-0.09,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG011GM,Enitial,16-09-2015T10:49:00,987,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG011GM,Enitial,16-09-2015T10:49:00,0.1,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG011GM,Enitial,16-09-2015T10:49:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG011GM,Enitial,16-09-2015T10:49:00,20.3,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG011GM,Enitial,16-09-2015T10:49:00,-0.02,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG012GM,Enitial,16-09-2015T10:47:00,986,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG012GM,Enitial,16-09-2015T10:47:00,0.3,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG012GM,Enitial,16-09-2015T10:47:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG012GM,Enitial,16-09-2015T10:47:00,20.1,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG012GM,Enitial,16-09-2015T10:47:00,0.07,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG013GM,Enitial,16-09-2015T10:45:00,986,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG013GM,Enitial,16-09-2015T10:45:00,0.1,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG013GM,Enitial,16-09-2015T10:45:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG013GM,Enitial,16-09-2015T10:45:00,20.3,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG013GM,Enitial,16-09-2015T10:45:00,-0.14,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG014GM,Enitial,16-09-2015T10:43:00,986,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG014GM,Enitial,16-09-2015T10:43:00,0.2,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG014GM,Enitial,16-09-2015T10:43:00,0,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG014GM,Enitial,16-09-2015T10:43:00,20.3,,
BK9377IZ,EPR/IED Landfill Gas Perimeter,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG014GM,Enitial,16-09-2015T10:43:00,-0.14,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG005WM,Enitial,16-09-2015T10:30:00,17.12,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG005WM,Enitial,16-09-2015T10:30:00,38.67,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG005WM,Enitial,16-09-2015T10:30:00,11.75,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG005WM,Derived,16-09-2015T10:30:00,26.92,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG013WM,Enitial,16-09-2015T10:29:00,40.55,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG013WM,Enitial,16-09-2015T10:29:00,39.16,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG013WM,Enitial,16-09-2015T10:29:00,27.92,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG013WM,Derived,16-09-2015T10:29:00,11.24,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG003WM,Enitial,16-09-2015T10:23:00,18.14,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG003WM,Enitial,16-09-2015T10:23:00,37.84,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG003WM,Enitial,16-09-2015T10:23:00,9.36,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG003WM,Derived,16-09-2015T10:23:00,28.48,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG011WM,Enitial,16-09-2015T10:22:00,34.64,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG011WM,Enitial,16-09-2015T10:22:00,38.03,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG011WM,Enitial,16-09-2015T10:22:00,28.7,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG011WM,Derived,16-09-2015T10:22:00,9.33,,
BK9377IZ,EPR/IED Surface Water emissions return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG SW Dis 1,Enitial,16-09-2015T10:19:00,15,,
BK9377IZ,EPR/IED Surface Water emissions return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG SW Dis 1,Enitial,16-09-2015T10:19:00,0,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG006WM,Enitial,16-09-2015T10:16:00,3.86,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG006WM,Enitial,16-09-2015T10:16:00,33.57,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG006WM,Enitial,16-09-2015T10:16:00,1.08,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG006WM,Derived,16-09-2015T10:16:00,32.49,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG014WM,Enitial,16-09-2015T10:15:00,13.54,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG014WM,Enitial,16-09-2015T10:15:00,33.89,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG014WM,Enitial,16-09-2015T10:15:00,12.9,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG014WM,Derived,16-09-2015T10:15:00,20.99,,
BK9377IZ,EPR/IED Surface Water emissions return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG SW Dis 2,Enitial,16-09-2015T10:10:00,0.0001,,No flow / discharge through sampling point
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG LGN 2,Enitial,16-09-2015T10:08:00,15,,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG LGN 2,Enitial,16-09-2015T10:08:00,0,,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG LGN 1,Enitial,16-09-2015T10:07:00,14.5,,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG LGN 1,Enitial,16-09-2015T10:07:00,0,,
BK9377IZ,EPR/IED Surface Water emissions return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG SW Dis 3,Enitial,16-09-2015T10:00:00,16,,
BK9377IZ,EPR/IED Surface Water emissions return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG SW Dis 3,Enitial,16-09-2015T10:00:00,0,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG002WM,Enitial,16-09-2015T09:57:00,17,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG002WM,Enitial,16-09-2015T09:57:00,31.61,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG002WM,Enitial,16-09-2015T09:57:00,14.2,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG002WM,Derived,16-09-2015T09:57:00,17.41,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG010WM,Enitial,16-09-2015T09:55:00,38.77,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG010WM,Enitial,16-09-2015T09:55:00,30.9,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG010WM,Enitial,16-09-2015T09:55:00,20.52,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG010WM,Derived,16-09-2015T09:55:00,10.38,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG004WM,Enitial,16-09-2015T09:45:00,15.57,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG004WM,Enitial,16-09-2015T09:45:00,38.82,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG004WM,Enitial,16-09-2015T09:45:00,8.7,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG004WM,Derived,16-09-2015T09:45:00,30.12,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG012WM,Enitial,16-09-2015T09:43:00,45.15,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG012WM,Enitial,16-09-2015T09:43:00,41.95,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG012WM,Enitial,16-09-2015T09:43:00,30.32,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG012WM,Derived,16-09-2015T09:43:00,11.63,,
BK9377IZ,EPR/IED Surface Water emissions return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGPIDUS,Enitial,16-09-2015T09:26:00,12.9,,
BK9377IZ,EPR/IED Surface Water emissions return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGPIDUS,Enitial,16-09-2015T09:26:00,0,,
BK9377IZ,EPR/IED Surface Water emissions return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGPIDDS,Enitial,16-09-2015T09:15:00,13,,
BK9377IZ,EPR/IED Surface Water emissions return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGPIDDS,Enitial,16-09-2015T09:15:00,0,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG015WM,Enitial,16-09-2015T09:06:00,26.03,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG015WM,Enitial,16-09-2015T09:06:00,22.49,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG015WM,Enitial,16-09-2015T09:06:00,12.71,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG015WM,Derived,16-09-2015T09:06:00,9.78,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG007WM,Enitial,16-09-2015T09:05:00,12.55,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG007WM,Enitial,16-09-2015T09:05:00,22.88,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG007WM,Enitial,16-09-2015T09:05:00,11.73,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG007WM,Derived,16-09-2015T09:05:00,11.15,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG008WM,Enitial,16-09-2015T08:55:00,9.34,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG008WM,Enitial,16-09-2015T08:55:00,33.03,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG008WM,Enitial,16-09-2015T08:55:00,6.21,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG008WM,Derived,16-09-2015T08:55:00,26.82,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG016WM,Enitial,16-09-2015T08:53:00,31.13,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG016WM,Enitial,16-09-2015T08:53:00,33.14,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG016WM,Enitial,16-09-2015T08:53:00,21.94,,
BK9377IZ,EPR/IED Groundwater quality/level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG016WM,Derived,16-09-2015T08:53:00,11.2,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP3b,Enitial,16-09-2015T08:36:00,27.28,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP3b,Enitial,16-09-2015T08:36:00,0,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP3b,Enitial,16-09-2015T08:36:00,44.82,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP4b,Enitial,16-09-2015T08:35:00,27.65,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP4b,Enitial,16-09-2015T08:35:00,0,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP4b,Enitial,16-09-2015T08:35:00,44.61,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP4a,Enitial,16-09-2015T08:34:00,27.87,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP4a,Enitial,16-09-2015T08:34:00,0,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP4a,Enitial,16-09-2015T08:34:00,44.34,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB4,Enitial,16-09-2015T08:32:00,29.18,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB4,Enitial,16-09-2015T08:32:00,1.7,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB4,Enitial,16-09-2015T08:32:00,44.34,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB3,Enitial,16-09-2015T08:31:00,28.85,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP3a,Enitial,16-09-2015T08:31:00,27.72,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB3,Enitial,16-09-2015T08:31:00,1.26,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP3a,Enitial,16-09-2015T08:31:00,0.04,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB3,Enitial,16-09-2015T08:31:00,44.72,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP3a,Enitial,16-09-2015T08:31:00,44.65,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP2,Enitial,16-09-2015T08:30:00,23.3,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP2,Enitial,16-09-2015T08:30:00,1.1,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP2,Enitial,16-09-2015T08:30:00,43.92,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP1b,Enitial,16-09-2015T08:29:00,26.38,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP1b,Enitial,16-09-2015T08:29:00,0,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP1b,Enitial,16-09-2015T08:29:00,49.17,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP1a,Enitial,16-09-2015T08:27:00,28.08,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP1a,Enitial,16-09-2015T08:27:00,0,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGMP1a,Enitial,16-09-2015T08:27:00,47.59,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB2,Enitial,16-09-2015T08:26:00,29.23,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB2,Enitial,16-09-2015T08:26:00,2.09,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB2,Enitial,16-09-2015T08:26:00,45.08,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB1,Enitial,16-09-2015T08:25:00,28.33,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB1,Enitial,16-09-2015T08:25:00,1.21,,
BK9377IZ,EPR/IED Leachate level return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGAB1,Enitial,16-09-2015T08:25:00,49.78,,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG LGN 1,ALS,16-09-2015T00:00:00,<0.41,14832802,
BK9377IZ,EPR/IED Leachate quality return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG LGN 2,ALS,16-09-2015T00:00:00,<0.41,14832803,
BK9377IZ,EPR/IED Surface Water emissions return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG SW Dis 1,ALS,16-09-2015T00:00:00,<0.41,14832804,
BK9377IZ,EPR/IED Surface Water emissions return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG SW Dis 3,ALS,16-09-2015T00:00:00,<0.41,14832806,
BK9377IZ,EPR/IED Surface Water emissions return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGPIDDS,ALS,16-09-2015T00:00:00,<0.41,14832808,
BK9377IZ,EPR/IED Surface Water emissions return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TGPIDUS,ALS,16-09-2015T00:00:00,<0.41,14832809,
BK9377IZ,EPR/IED Surface Water emissions return,Rainham Landfill,"1,1,1,2-Tetrafluoroethane",%,,Trigon Hill,TG SW Dis 1,ALS,16-09-2015T00:00:00,<1,14832804,
