EA_ID,Rtn_Type,Site_Name,Parameter,Unit,Mon_Point,Mon_Date,Value
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG014GM,12-01-2015T11:08:00,1009
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG014GM,12-01-2015T11:08:00,2.6
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG014GM,12-01-2015T11:08:00,0
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG014GM,12-01-2015T11:08:00,20
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG014GM,12-01-2015T11:08:00,2.96
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,12-01-2015T10:34:00,30.45
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,12-01-2015T10:34:00,2.86
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,12-01-2015T10:34:00,44.72
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1b,12-01-2015T10:33:00,0.0001
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1b,12-01-2015T10:33:00,26.38
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP2,12-01-2015T10:33:00,23.59
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1b,12-01-2015T10:33:00,0
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP2,12-01-2015T10:33:00,1.39
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1b,12-01-2015T10:33:00,49.17
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP2,12-01-2015T10:33:00,43.92
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1a,12-01-2015T10:32:00,0.0001
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1a,12-01-2015T10:32:00,28.08
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1a,12-01-2015T10:32:00,0
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1a,12-01-2015T10:32:00,47.59
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,12-01-2015T10:31:00,29.79
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,12-01-2015T10:31:00,2.65
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,12-01-2015T10:31:00,45.08
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,12-01-2015T10:30:00,29.23
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,12-01-2015T10:30:00,2.11
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,12-01-2015T10:30:00,49.78
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP4b,12-01-2015T10:29:00,0.0001
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP4b,12-01-2015T10:29:00,44.61
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP4a,12-01-2015T10:28:00,0.0001
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP4a,12-01-2015T10:28:00,44.34
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,12-01-2015T10:27:00,28.8
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,12-01-2015T10:27:00,1.32
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,12-01-2015T10:27:00,44.34
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP3a,12-01-2015T10:26:00,0.0001
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP3a,12-01-2015T10:26:00,27.68
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP3a,12-01-2015T10:26:00,0
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP3a,12-01-2015T10:26:00,44.65
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,31-12-2015T23:59:00,1.24
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,31-12-2015T23:59:00,1.68
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,31-12-2015T23:59:00,1.39
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,31-12-2015T23:59:00,1.43
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1a,31-12-2015T23:59:00,0
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG005WM,17-12-2015T15:20:00,17.24
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG005WM,17-12-2015T15:20:00,38.67
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG005WM,17-12-2015T15:20:00,10.76
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG005WM,17-12-2015T15:20:00,27.91
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-12-2015T15:17:00,40.64
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-12-2015T15:17:00,39.16
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-12-2015T15:17:00,28.12
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,17-12-2015T15:17:00,11.04
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG003WM,17-12-2015T15:07:00,18.15
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG003WM,17-12-2015T15:07:00,37.84
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG003WM,17-12-2015T15:07:00,6.4
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG003WM,17-12-2015T15:07:00,31.44
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-12-2015T15:03:00,34.52
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-12-2015T15:03:00,38.03
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-12-2015T15:03:00,28.8
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,17-12-2015T15:03:00,9.23
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 1,17-12-2015T14:53:00,11.9
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 1,17-12-2015T14:53:00,0
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG014WM,17-12-2015T14:47:00,13.64
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG014WM,17-12-2015T14:47:00,33.89
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG014WM,17-12-2015T14:47:00,13.15
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG014WM,17-12-2015T14:47:00,20.74
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG006WM,17-12-2015T14:45:00,3.95
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG006WM,17-12-2015T14:45:00,33.57
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG006WM,17-12-2015T14:45:00,0.78
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG006WM,17-12-2015T14:45:00,32.79
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 3,17-12-2015T14:30:00,11.5
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 3,17-12-2015T14:30:00,0
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG002WM,17-12-2015T14:11:00,17.01
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG002WM,17-12-2015T14:11:00,31.61
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG002WM,17-12-2015T14:11:00,14.14
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG002WM,17-12-2015T14:11:00,17.47
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-12-2015T14:09:00,38.75
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-12-2015T14:09:00,30.9
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-12-2015T14:09:00,20.68
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,17-12-2015T14:09:00,10.22
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 2,17-12-2015T13:59:00,11.5
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 2,17-12-2015T13:59:00,0
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 2,17-12-2015T13:50:00,11.3
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 2,17-12-2015T13:50:00,0
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 1,17-12-2015T13:48:00,11.5
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 1,17-12-2015T13:48:00,0
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGPIDUS,17-12-2015T12:58:00,11.9
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGPIDUS,17-12-2015T12:58:00,0
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGPIDDS,17-12-2015T12:41:00,11.7
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGPIDDS,17-12-2015T12:41:00,0
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,17-12-2015T12:28:00,26.13
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,17-12-2015T12:28:00,22.49
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,17-12-2015T12:28:00,12.05
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG015WM,17-12-2015T12:28:00,10.44
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG007WM,17-12-2015T12:21:00,12.66
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG007WM,17-12-2015T12:21:00,22.88
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG007WM,17-12-2015T12:21:00,11.63
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG007WM,17-12-2015T12:21:00,11.25
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,17-12-2015T12:07:00,9.39
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,17-12-2015T12:07:00,33.03
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,17-12-2015T12:07:00,5.59
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,17-12-2015T12:07:00,27.44
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG016WM,17-12-2015T12:05:00,31.25
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG016WM,17-12-2015T12:05:00,33.14
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG016WM,17-12-2015T12:05:00,22.11
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG016WM,17-12-2015T12:05:00,11.03
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG004WM,17-12-2015T11:35:00,15.56
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG004WM,17-12-2015T11:35:00,38.82
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG004WM,17-12-2015T11:35:00,7.64
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG004WM,17-12-2015T11:35:00,31.18
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-12-2015T11:33:00,45.25
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-12-2015T11:33:00,41.95
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-12-2015T11:33:00,30.69
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,17-12-2015T11:33:00,11.26
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,17-12-2015T10:44:00,28.36
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,17-12-2015T10:44:00,28.75
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,17-12-2015T10:44:00,28.89
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,17-12-2015T10:44:00,28.8
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP3a,17-12-2015T10:44:00,27.69
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP3b,17-12-2015T10:44:00,27.28
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1a,17-12-2015T10:44:00,28.08
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1b,17-12-2015T10:44:00,26.38
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP2,17-12-2015T10:44:00,22.19
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP4a,17-12-2015T10:44:00,27.86
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP4b,17-12-2015T10:44:00,27.65
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,17-12-2015T10:44:00,1.24
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,17-12-2015T10:44:00,1.61
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,17-12-2015T10:44:00,1.3
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,17-12-2015T10:44:00,1.32
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP3a,17-12-2015T10:44:00,0.01
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP3b,17-12-2015T10:44:00,0
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1a,17-12-2015T10:44:00,0
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1b,17-12-2015T10:44:00,0
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP2,17-12-2015T10:44:00,0
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP4a,17-12-2015T10:44:00,0
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP4b,17-12-2015T10:44:00,0
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,17-12-2015T10:44:00,49.78
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,17-12-2015T10:44:00,45.08
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,17-12-2015T10:44:00,44.72
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,17-12-2015T10:44:00,44.34
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP3a,17-12-2015T10:44:00,44.65
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP3b,17-12-2015T10:44:00,44.82
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1a,17-12-2015T10:44:00,47.59
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1b,17-12-2015T10:44:00,49.17
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP2,17-12-2015T10:44:00,43.92
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP4a,17-12-2015T10:44:00,44.34
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP4b,17-12-2015T10:44:00,44.61
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 1,17-12-2015T00:00:00,<0.41
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 2,17-12-2015T00:00:00,<0.41
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 1,17-12-2015T00:00:00,<0.41
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 2,17-12-2015T00:00:00,<0.41
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 3,17-12-2015T00:00:00,0.85
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGPIDDS,17-12-2015T00:00:00,<0.41
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGPIDUS,17-12-2015T00:00:00,<0.41
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 1,17-12-2015T00:00:00,<1
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 3,17-12-2015T00:00:00,<1
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 1,17-12-2015T00:00:00,23
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 2,17-12-2015T00:00:00,22.7
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 1,17-12-2015T00:00:00,17.3
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 2,17-12-2015T00:00:00,21.5
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 3,17-12-2015T00:00:00,12.4
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGPIDDS,17-12-2015T00:00:00,23.9
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGPIDUS,17-12-2015T00:00:00,23.1
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 1,17-12-2015T00:00:00,960
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 2,17-12-2015T00:00:00,948
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 1,17-12-2015T00:00:00,550
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 2,17-12-2015T00:00:00,944
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 3,17-12-2015T00:00:00,748
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGPIDDS,17-12-2015T00:00:00,512
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGPIDUS,17-12-2015T00:00:00,519
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 1,17-12-2015T00:00:00,3.3
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 2,17-12-2015T00:00:00,3.2
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 1,17-12-2015T00:00:00,7.7
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 2,17-12-2015T00:00:00,3.4
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 3,17-12-2015T00:00:00,3.7
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGPIDDS,17-12-2015T00:00:00,8.4
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGPIDUS,17-12-2015T00:00:00,8.5
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 1,17-12-2015T00:00:00,4
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG LGN 2,17-12-2015T00:00:00,2
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 1,17-12-2015T00:00:00,28
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 2,17-12-2015T00:00:00,3
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG SW Dis 3,17-12-2015T00:00:00,3
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGPIDDS,17-12-2015T00:00:00,11
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGPIDUS,17-12-2015T00:00:00,10
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG036GM,16-12-2015T15:40:00,1016
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG036GM,16-12-2015T15:40:00,0.3
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG036GM,16-12-2015T15:40:00,0
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG036GM,16-12-2015T15:40:00,21.1
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG036GM,16-12-2015T15:40:00,-0.03
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG037GM,16-12-2015T15:34:00,1016
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG037GM,16-12-2015T15:34:00,10
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG037GM,16-12-2015T15:34:00,1.2
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG037GM,16-12-2015T15:34:00,6.4
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG037GM,16-12-2015T15:34:00,-0.02
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG38AGM,16-12-2015T15:31:00,1016
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG38AGM,16-12-2015T15:31:00,0
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG38AGM,16-12-2015T15:31:00,0
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG38AGM,16-12-2015T15:31:00,21.2
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG38AGM,16-12-2015T15:31:00,0.26
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG39AGM,16-12-2015T15:29:00,1016
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG39AGM,16-12-2015T15:29:00,10.9
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG39AGM,16-12-2015T15:29:00,0
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG39AGM,16-12-2015T15:29:00,8.6
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG39AGM,16-12-2015T15:29:00,0.17
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG040GM,16-12-2015T15:26:00,1016
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG040GM,16-12-2015T15:26:00,0.2
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG040GM,16-12-2015T15:26:00,0
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG040GM,16-12-2015T15:26:00,20.9
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG040GM,16-12-2015T15:26:00,0
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG041GM,16-12-2015T15:24:00,1016
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG041GM,16-12-2015T15:24:00,9.4
