EA_ID,Rtn_Type,Mon_Point,Mon_Date,Parameter,Value,Unit
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Dioxins and furans (PCDDs/PCDFs) - as WHO TEQ,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Dioxins and furans (PCDDs/PCDFs) - as WHO-TEQ,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Dioxins / furans (WHO-TEQ Birds),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Dioxins / furans (WHO-TEQ Fish),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Dioxins / furans (WHO-TEQ Humans / Mammals),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Dip,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Dip (bct),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Dip (bgl),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Diphenylamine,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Diphenyl ether,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Diphenylhydrazine,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Diphenylol propane diglycidyl ether,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Diphosphorus pentasulphide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Diphosphorus pentoxide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Dipropylnitrosoamine,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Dipropyl phthalate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Diquat Dibromide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Discharge Flow Rate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Discharge Rate Maximum,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Discharge Volume,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Disodium disulphite,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Disodium selenite,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Disodium tetraborate, anhydrous",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Disodium tetraborate decahydrate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Disodium tetraborate pentahydrate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Dissolved Organic Carbon,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Dissolved oxygen,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Disulfoton,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Disulphur dichloride,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Disul-Sodium,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Diuron,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Divinylbenzene,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,DNAPL,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,DNBP,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Docosane, 5-butyl-",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Docosanoic acid,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Dodecane,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Dodecane,2,6,10-trimethyl",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Dodecylbenzene,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Dodecyl mercaptan,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Doramectin,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Drins,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Dry - Yes or No,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,DTPA,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Dust,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Dust Visible (Airborne),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,>EC35-EC44 Aromatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,e-Caprolactam,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,E.Coli,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,EDTA,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Eh,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Eicosane,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Eicosane, 10-methyl-",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Eicosane, 3-methyl-",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Electrical Conductivity,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Electrical Energy Exported,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Electrical Energy Imported,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Electrical Energy Used,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Electricity Exported,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Emery,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Enanthic acid,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Endosulfan,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Endosulfan 1 & Alpha-chlordane,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Endosulfan 2 & 4,4-DDD",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Endosulfan alpha (1),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Endosulfan beta (2),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Endosulfan sulphate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Endrin,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Endrin aldehyde,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Endrin ketone,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,energy used,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Enflurane,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Engine Output,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Enterococci,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Entero Viruses,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Environmental Tobacco Smoke (ETS),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,EPH,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,EPH C10-C12,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,EPH >C12-C16,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,EPH >C16-C21,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,EPH >C21-C35,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,EPH >C21-C40,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,EPH >C35,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,EPH C8-C40,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,EPH (DRO) (C10-C40) Aqueous,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,EPH Interpretation,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Epichlorohydrin,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Epoxyconazole,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Erbium - 169,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Erythromycin,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethanal,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethane,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Ethane-1,2-diol",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethanethiol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethanol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethene,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethion,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethoprop,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethyl acetate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethyl acetoacetate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethyl acrylate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethylamine,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethylbenzene,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethyl butyrate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethyl carbonate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethyl chloroformate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethyl cyanoacrylate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethylene glycol dibutyl ether,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethylene glycol dinitrate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethylene oxide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Ethylene oxide (1,2 Epoxyethane)",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethyl formate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethylhexaldehyde,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethyl methanesulfonate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ethyl vinyl ether,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Etridiazole,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Etrimphos,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Eucalyptol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Europium-152,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Europium-154,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Europium-155,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Explosivity,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Faecal Streptococci,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fenchlorophos,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fenchone,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fenitrothion,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fenoprop,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fenpropimorph,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fensulfothion,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fenthion,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ferbam,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ferrous Foundry Particulate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ferrous oxide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Final effluent from WWTW,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Flammable Gas,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Flamprop,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Flamprop-isopropyl,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Flare inlet temp,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Flare on/off,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Flare Temperature,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Flopet,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Flour Dust,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Flow Pod,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Flow Rate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Flow Rate Monthly Maximum,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Flucofuron,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fluoranthene,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fluorene,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fluorescein,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fluorescent Whitening Agent 1,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fluoride,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fluorine,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fluorine 18,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fluorine and inorganic compounds - as HF,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fluorine and inorganic fluorine compounds - as HF,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fluoroacetic Acid,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fluoroboric acid,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fluorosilicic Acid,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fluroxypyr,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Flusilazole,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,FOC,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Folpet,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Formamide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Formic acid,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fossil Fuel,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Free phase oil thickness,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fuel Consumption,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Fuel Oil,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Furan,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gadolinium,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gallic acid,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gallium 67,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gamma,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gas Analyser Run Time,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gas Flow of Flare,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gas Flow Rate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gas flow rate peak CH4,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gas flow rate peak CO2,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gas Flow Velocity,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,gas oil,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gasoline range organics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gasoline range organics C5-C12,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gas Pressure,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gas Pressure p,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gas Screen Value Carbon Dioxide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gas Screen Value Methane,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gas Temp,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gas Utilisation,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Germane,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Glutaraldehyde,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Glycerol, Mist",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Glyceryl triacetate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Glyphosate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gold,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Grain Dust,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Grand Total,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Graphite,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,GRO (C10-C12),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,GRO (C4-C10),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,GRO (C4-C12),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gross Alpha (as Pu-239),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gross Beta (as Cs-137),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gross Beta (as K-40),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ground condition,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Groundwater Level,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Gypsum,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Halides, Absorbable organic",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Halogenated organic compounds (total),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Halogenated solvents,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Halogenoplatinum compounds (as Pt),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Halons,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Halothane,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hardcoal,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hardness,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hardness as CaCO3,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hardwood Dust,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hazardous Pollutants screen,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,hazardous waste,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hazardous Waste Transferred,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,HCH-alpha,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,HCH-beta,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,HCH-delta,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,HCH-epsilon,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,HCH-gamma,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,HC Oil,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Heat Exported,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Heavy metals,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Helium,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Heneicosane,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Heneicosane, 11-pentyl-",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hentriacontane,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Heptachlor,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Heptachlor (and heptachor epoxide),,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Heptachlorepoxide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Heptachlor epoxide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Heptachlorobiphenyl,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Heptacosane,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Heptadecane,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Heptadecane, 2,6,10,15-tetramethyl-",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Heptadecane,8-methyl",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Heptan-2-one,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"heptane,4-methyl",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Heptanoic acid,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Heptylcyclohexane,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hexabromobiphenyl,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hexabromocyclododecane,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Hexachloro - 1,3 - butadiene",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hexachlorobenzene,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hexachlorobiphenyl,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hexachlorocyclohexane,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hexachlorocyclopentadiene,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hexachloroethane,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hexachloronorbornadiene,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hexachloropropene,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hexaconazole,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hexadecane,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hexadecanoic acid,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hexamethylenediamine,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hexan-2-one,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hexanal,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Hexane, 3,3,4-Trimethyl",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Hexane3,3,4-Trimethyl",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hexanes,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hexanitrostilbene,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hexanoic acid,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Hexanoic Acid, 3,5,5-Trimethyl",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Hexanoic acid, methyl ester",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,HMX,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hours Run,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hydrazine,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hydrobromic acid,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hydrocarbon oils,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hydrocarbons,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hydrocarbons - total diesel range organics,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hydrocarbons - total minerals range organics,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hydrochlorofluorocarbons (HCFCs),,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hydrofluorocarbons (HFCs),,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hydrogen,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hydrogen bromide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hydrogen chloride,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hydrogen cyanide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hydrogen fluoride,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hydrogen fluoride (as F),,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hydrogen ion content,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hydrogen peroxide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,hydrogen selenide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hydrogen sulphide,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Hydroquinone,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ibuprofen,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Imazethapyr,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Indane,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Indene,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Indeno[1,2,3-cd]pyrene",,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Indenopyrene,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Indium 111,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Indium and its compounds (as In),,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Iodine,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Iodine 123,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Iodine 125,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Iodine 129,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Iodine-129,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Iodine 131,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Iodine-131,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Iodoform,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Iodomethane,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ionic Balance,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Ioxynil,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Iron,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Iron-59,,
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Iron II,,
